capacity,failure_rate,margin,price,prod_cost,product_type:_auto-portee,product_type:_electrique,product_type:_essence,Quality:_Basic,Quality:_High,Quality:_Medium,Warranty_years:_1,Warranty_years:_2,Warranty_years:_3,Perc_Margin:_High,Perc_Margin:_Low,Perc_Margin:_Medium,attractiveness
-0.8500406437988145,-0.7755877652764928,0.4525044559239093,0.4854492337917763,0.2990760223101473,0,1,0,0,1,0,0,1,0,0,1,0,0.6951972104303424
-0.2880828942196561,-0.874270731225036,0.5543103873424449,0.713594524735163,0.5989146242575132,0,1,0,0,1,0,0,1,0,0,1,0,0.480030497157635
-1.0991590625263121,-0.7346947362239772,0.4311141148261636,0.5051722159961708,0.3683769534041372,0,1,0,1,0,0,0,1,0,0,1,0,0.4446178755837936
-2.4006633571564437,-0.8634521689393181,0.460821046837064,0.5366717136547386,0.3872872942128601,0,1,0,1,0,0,0,1,0,0,1,0,0.4984224313686866
0.2413411687415007,-1.1318624070882701,0.35919571599647443,0.3639594351257863,0.19558337186736616,0,1,0,0,0,1,0,1,0,0,0,1,0.899720539452157
-0.6313219745682084,-0.9929563037867573,0.4000075458304934,-0.7034534607489787,-1.9502846528258104,0,1,0,1,0,0,0,1,0,0,0,0,0.5623127929918075
-0.37942358085079103,-1.0684407254357542,0.4795123995167007,0.5253386963550964,0.33827017845576324,0,1,0,0,0,1,0,1,0,0,1,0,0.5101557466406224
0.33115651219358505,-1.0170066997382354,0.7780272937071555,0.7021855713003544,0.2551605848233741,0,1,0,1,0,0,0,1,0,0,0,1,0.5094349373896675
-0.7343338742122294,-1.1918289244859126,0.4897614249125447,0.4477313850904022,0.17179001112135406,0,1,0,1,0,0,0,1,0,0,0,1,0.6132352037245618
-0.12142737821348612,-0.9067351930921136,0.3113379017138012,0.4005962371591043,0.3359871891982744,0,1,0,0,1,0,0,1,0,0,1,0,0.8281338020266652
-0.8390526822706365,-0.8584516207998775,0.6285099909796711,0.6087531300556726,0.2872941043811488,0,1,0,0,1,0,0,1,0,0,0,1,0.4969244862679618
0.8442905219491585,-1.1308449777076632,0.4986751017754338,0.556280242447844,0.3712398425753316,0,1,0,0,1,0,0,1,0,0,1,0,0.616985139677484
-0.42330879704867214,-0.8515074234539235,0.3610107535358595,0.4301335090998015,0.32237279195312424,0,1,0,1,0,0,0,1,0,0,1,0,0.814946641578812
-0.7886050693643412,-0.8996244521032027,0.34062284176360896,0.4407614994281104,0.37244897211199895,0,1,0,1,0,0,0,1,0,0,1,0,0.6443536391133307
-1.0843277998524004,-1.236545540573367,0.4559725992710719,0.4677691282309162,0.2595210379300777,0,1,0,1,0,0,0,1,0,0,0,1,0.5683292084867668
0.4415788865158751,-0.9821116247173364,0.4801540517343368,0.5620140325714608,0.40906348571832,0,1,0,1,0,0,0,1,0,0,1,0,0.5368388256166278
-0.37332116551427785,-0.6734845537360205,0.3923867540950415,0.4590445570133089,0.3338234760581939,0,1,0,1,0,0,0,1,0,0,1,0,0.5170958107400112
-0.2488067487321833,-1.0401418724603368,0.4464018229783133,0.4300740151056638,0.19956335219576504,0,1,0,1,0,0,0,1,0,0,0,1,0.7314732622969164
0.3526920503287709,-1.1056423031302982,0.39046923453823096,0.5347148244977301,0.4845449104974589,0,1,0,0,0,1,0,1,0,0,1,0,0.5940557310273735
-0.9243415267528244,-0.6964065986758385,0.4513431363761202,0.486054310040254,0.3019278211023796,0,1,0,1,0,0,0,1,0,0,1,0,0.518041291534175
0.2682719404834609,-0.9780574726991954,0.3976410184772754,0.3900563482551716,0.19137383416435425,0,1,0,1,0,0,0,1,0,0,0,1,0.8672794184319065
-0.5764137527350222,-1.012354587386982,0.5630735671959227,0.5311566740677307,0.22958286750987364,0,1,0,0,0,1,0,1,0,0,0,1,0.4876209450122257
0.11767112392310372,-0.9655414394208977,0.4504254680883145,0.5344149815825627,0.3978112206384278,0,1,0,0,1,0,0,1,0,0,1,0,0.6558014525189036
-2.4004573254924573,-0.8362162688730086,0.4636908455444846,0.5271738047856098,0.3645915693801911,0,1,0,1,0,0,0,1,0,0,1,0,0.5022138527435909
-2.400718118485674,-0.8838360949970047,0.3418159878791684,0.4809035657578529,0.4492287450549558,0,1,0,1,0,0,0,1,0,0,1,0,0.5017590473529829
-0.2388966345731003,-0.9814813540530256,0.4991196581785712,0.4959688912776829,0.2526677697186671,0,1,0,0,0,1,0,1,0,0,0,1,0.6143254330236482
-0.6972543854116889,-1.0118735020478271,0.25420012212780485,0.3243479691134728,0.2689884056976581,0,1,0,1,0,0,0,1,0,0,1,0,0.6966278344980827
-0.1372333828006353,-1.1819407672149411,0.31581961936577285,0.3150093227793381,0.1621903245784244,0,1,0,1,0,0,0,1,0,0,0,1,0.8133417576474314
-0.5520225824808892,-0.9236196960681772,0.4236934770337897,0.4937588806109526,0.3567214743755013,0,1,0,0,0,1,0,1,0,0,1,0,0.6135761690304917
-0.6068038635083967,-0.9423079854611576,0.44304716917400705,0.4865727393651737,0.3148615202459181,0,1,0,1,0,0,0,1,0,0,1,0,0.5088853125511896
-0.4612359674227452,-0.8543165609137888,0.2387479668013027,0.31260115763598545,0.2682208316344466,0,1,0,1,0,0,0,1,0,0,1,0,0.8265378601225559
-0.7845486002869588,-0.5683747497949843,0.37607127404440605,0.30869552994648297,0.06327243484961108,0,1,0,1,0,0,0,1,0,0,0,1,0.8385696725438094
-0.1395022633831219,-1.0896924126331426,0.4072285883960932,0.4662257344791736,0.32654030365517506,0,1,0,0,0,1,0,1,0,0,1,0,0.640983014843906
-0.6106006784053081,-1.1307925760408926,0.3341519699237613,0.39249811017607095,0.28737193190923377,0,1,0,0,0,1,0,1,0,0,1,0,0.8516679816834672
0.00022303154278614418,-1.01423505227113,0.408288719681791,0.4420075197912605,0.27766056875809403,0,1,0,1,0,0,0,1,0,0,1,0,0.7565610412938045
-0.2852277511257288,-0.8164160091146613,0.4816333034410858,0.3918284426331585,0.07415572375876996,0,1,0,1,0,0,0,1,0,0,0,1,0.7411978142785457
-0.7122024249404519,-0.8752216576562313,0.5567766152721687,0.4836758813395848,0.14578622837011454,0,1,0,0,1,0,0,1,0,0,0,1,0.6028315155904099
-0.4676856597843504,-0.9077657103356004,0.4312328421897728,0.5322720323458369,0.4211975676392997,0,1,0,1,0,0,0,1,0,0,1,0,0.472540893658228
-0.7692895852202402,-0.8255115079135567,0.3809475400646764,0.31331442693249656,0.06529786173953021,0,1,0,1,0,0,0,1,0,0,0,1,0.7740598554383238
-1.1405962065890882,-0.899365348006018,0.4477742758613864,0.4503056391265242,0.2371524460067291,0,1,0,0,1,0,0,1,0,0,0,1,0.6483088811127939
-0.1490009934905888,-0.9942417953232564,0.39628540944410784,0.3770283056689595,0.1678464814993152,0,1,0,1,0,0,0,1,0,0,0,1,0.7642090623123211
-0.16035512138520755,-0.991925058708853,0.4960668130766812,0.4877973912954161,0.2410755935434621,0,1,0,1,0,0,0,1,0,0,0,1,0.4989593137072933
0.014595641766016791,-0.8889864642274516,0.4492464285368093,0.5369633977225802,0.4044885031791581,0,1,0,1,0,0,0,1,0,0,1,0,0.3971312248592933
-0.6553794994201446,-0.8131578008935095,0.3969745973964149,0.4418414270677564,0.2935923466955092,0,1,0,1,0,0,0,1,0,0,1,0,0.5578375335557263
0.4441801335926221,-0.8840398262522401,0.26768988790738946,0.35559311696319323,0.3107028240130137,0,1,0,1,0,0,0,1,0,0,1,0,0.7825471485354418
-0.20239131950217973,-0.9638826740673004,0.4654462201875776,0.5507661071688976,0.4082019651928574,0,1,0,0,1,0,0,1,0,0,1,0,0.6568441218766179
0.049494171176080126,-1.0299967999714097,0.3898163144965488,0.4597339200543668,0.3388647667066797,0,1,0,1,0,0,0,1,0,0,1,0,0.6584927020792511
-0.5208648411579789,-1.2808183896431715,0.2370005362133427,0.4210962564829368,0.4828838239707383,0,1,0,1,0,0,0,1,0,0,1,0,0.693571384286026
-0.4883085329321499,-1.1330739763387896,0.2648648593143077,0.3329450113564303,0.2704756375090095,0,1,0,1,0,0,0,1,0,0,1,0,0.7979465962283862
-0.6500176765007986,-0.8949296321834209,0.4228767871040879,0.3778744003668346,0.13129344915768032,0,1,0,1,0,0,0,1,0,0,0,1,0.735045747433157
-0.14944059809209598,-0.6672617916849706,0.4068339434210888,0.43172174019574255,0.25963794715021565,0,1,0,0,1,0,0,1,0,0,1,0,0.7177242408190435
-0.2745504211756046,-1.0348844503065218,0.4623321767297757,2.3732846242614607,3.976444199843984,0,1,0,0,0,1,0,1,0,0,1,0,0.6541589053493486
-1.2064872500905808,-0.9472712099522924,0.27839554047059856,0.327006146342734,0.23942133918983124,0,1,0,1,0,0,0,1,0,0,1,0,0.6490279509834892
-0.3341714155398345,-1.075541018261673,0.31557333170882496,0.3894389883504191,0.3080845867844057,0,1,0,0,1,0,0,1,0,0,1,0,0.84606786819008
-0.8754314501296165,-0.8324860413784233,0.5104994675022112,0.5543790967335765,0.3505326324166415,0,1,0,1,0,0,0,1,0,0,1,0,0.3165497310918279
-0.8595025959946624,-0.999284115763509,0.5493639461613565,0.6561598370695129,0.4937135915057238,0,1,0,1,0,0,0,1,0,0,1,0,0.33581956225696924
-0.9534107919685764,-1.002939166542843,0.5040698788600294,0.5644414401080396,0.37944689742606297,0,1,0,0,1,0,0,1,0,0,1,0,0.4884141388464642
-0.3806706560478344,-0.8100288334035554,0.4819449747546248,0.5353306561356121,0.3543133239568689,0,1,0,1,0,0,0,1,0,0,1,0,0.4583861834860106
-0.8019871384304489,-1.0950622143195028,0.40824694961560026,0.4589537309595295,0.3108573477621853,0,1,0,1,0,0,0,1,0,0,1,0,0.6716424321815744
-0.5359117731193234,-1.0051463114749255,0.3212284727446349,0.4499676475660877,0.4183173105832305,0,1,0,1,0,0,0,1,0,0,1,0,0.629840285944487
-0.14235033668504693,-1.1038609820019325,0.3448696628330536,0.41637615018140206,0.3186636650058156,0,1,0,1,0,0,0,1,0,0,1,0,0.7440712094006755
-0.8527757660990988,-1.1260345881627485,0.2962802052438996,0.4651912372428137,0.4839322547831698,0,1,0,0,0,1,0,1,0,0,1,0,0.6020125213662282
-0.3144864919534135,-1.0438646461222674,0.3921434732732279,0.4963450021914994,0.4071106317023235,0,1,0,0,1,0,0,1,0,0,1,0,0.6310398730955761
-0.4281641773777469,-1.0391825200711544,0.3888038601673976,0.4729025726093893,0.36606959190236055,0,1,0,0,1,0,0,1,0,0,1,0,0.561589433268307
0.18864190237360215,-1.0500153205409208,0.4046105384020696,0.4749043509404854,0.34727225526929656,0,1,0,1,0,0,0,1,0,0,1,0,0.6899160676711977
0.13696802277713446,-0.8730766869248061,0.3487345799645443,0.42707373053557984,0.3340285440630244,0,1,0,1,0,0,0,1,0,0,1,0,0.7749198722970264
-0.593821507096558,-1.038983808166378,0.4133528797635893,0.4313498675714741,0.2495441310659217,0,1,0,1,0,0,0,1,0,0,1,0,0.7202522522666333
-0.3752074371743147,-0.8874206284029925,0.36110279254377947,0.4357620261518135,0.333246595875883,0,1,0,1,0,0,0,1,0,0,1,0,0.7255646313701312
-0.8537587013379263,-0.9778377293549056,0.1801966227576304,0.334026826284103,0.3942455386040655,0,1,0,1,0,0,0,1,0,0,1,0,0.6709869009133783
-0.6305993547424699,-0.9575677897632828,0.3805325583821778,0.40803951112402864,0.2511203401702578,0,1,0,0,0,1,0,1,0,0,1,0,0.7873154530620765
-0.7578471658724008,-0.858680350675218,0.504963513541507,0.4956316219319795,0.24361159895034384,0,1,0,1,0,0,0,1,0,0,0,1,0.6212340840496834
0.12615543282539174,-0.9132481987049004,0.4306864237045964,0.5558430469643125,0.4680736402400998,0,1,0,0,0,1,0,1,0,0,1,0,0.5331820517206379
0.10310391322496752,-1.0736365403150063,0.19790695415251064,0.3190093262292456,0.3394333229673792,0,1,0,1,0,0,0,1,0,0,1,0,0.8054255011237708
0.07434661252634367,-0.9250673848645228,0.6067603588971731,0.5845292146733342,0.2711771494031214,0,1,0,1,0,0,0,1,0,0,0,1,0.4648644760338381
0.5962408252112479,-0.8724146789011875,0.3568834475374932,0.4164228859018071,0.3014931940767854,0,1,0,1,0,0,0,1,0,0,1,0,0.8669077294699925
0.6825685193696736,-0.977379940880024,0.3763108753499499,0.4704722785812288,0.3792677658715845,0,1,0,0,0,1,0,1,0,0,1,0,0.7366706848281797
-0.23913096430707845,-0.7905310318452803,0.4328997263215361,0.5378767676516842,0.4297620717496883,0,1,0,1,0,0,0,1,0,0,1,0,0.5174874096247171
-0.9743438908924424,-0.7907626880923174,0.4777549924396969,0.4405291500268101,0.17495799518462468,0,1,0,1,0,0,0,1,0,0,0,1,0.5248601489000986
0.18593569825108044,-1.105500122994752,0.4342986733891565,0.458583933599324,0.272702145011232,0,1,0,1,0,0,0,1,0,0,1,0,0.6206722384238144
-0.5052250482402405,-1.0211820970661507,0.32424336529617376,0.4245916244693806,0.3643649128881917,0,1,0,1,0,0,0,1,0,0,1,0,0.7191501390813431
-0.7231942613539628,-1.0008026569525192,0.22476286554994496,0.3325729561158401,0.32736817262300205,0,1,0,1,0,0,0,1,0,0,1,0,0.6784734009435821
1.1562490060692447,-0.9638358620704504,0.5466043400376597,0.5668773004391948,0.32309488314871904,0,1,0,1,0,0,0,1,0,0,1,0,0.5999381008832119
-1.0079154196501954,-0.95354799140623,0.4652166995157094,0.5520121286423346,0.4109682298866495,0,1,0,1,0,0,0,1,0,0,1,0,0.32326931739767045
-1.046003851736112,-0.9703357843139482,0.4582424220056676,0.4726669874575085,0.2658369857851525,0,1,0,1,0,0,0,1,0,0,1,0,0.44241833609346976
-0.6792141743191638,-0.9006444874159196,0.4418229773030217,0.5061128602008872,0.3548293999613918,0,1,0,1,0,0,0,1,0,0,1,0,0.5878483037995881
-0.8216670361723998,-1.0684053617907534,0.3812149049412577,0.4770697452011393,0.3851222125278085,0,1,0,1,0,0,0,1,0,0,1,0,0.5592145974639339
-0.5467313204726293,-0.8926684146378132,0.218254772246764,0.3474039639386252,0.3657199221923771,0,1,0,1,0,0,0,1,0,0,1,0,0.8946748635132135
-0.241798269693294,-1.055691828920279,0.3323076376333533,0.3696760919379741,0.2453955738159105,0,1,0,1,0,0,0,1,0,0,1,0,0.8288804771547791
-0.7498269048915245,-1.0190024166889993,0.4473307431361839,0.46394368799544794,0.26445768466874514,0,1,0,1,0,0,0,1,0,0,1,0,0.5334012438237846
0.18142948053636507,-0.9121529090707629,0.4204131588271807,0.3969570198553394,0.17214759584502792,0,1,0,1,0,0,0,1,0,0,0,1,0.8045127774329403
-0.6788621861624304,-0.9222412271081212,0.420744504779891,0.4550691614230515,0.28530447023393496,0,1,0,1,0,0,0,1,0,0,1,0,0.7210146198318417
-0.7521182167793938,-0.7414843002324134,0.2860978751674517,0.3472036966383768,0.2678487923593091,0,1,0,1,0,0,0,1,0,0,1,0,0.8541577605836372
-1.1321415549403522,-0.9685870116413866,0.5120224778371111,0.4770621845064738,0.19715818086691445,0,1,0,1,0,0,0,1,0,0,0,1,0.47820309711468195
-0.7382264531511362,-0.8562314418529385,0.4572318951940227,0.38869902783078697,0.10309730245129828,0,1,0,1,0,0,0,1,0,0,0,1,0.6562537706850438
-0.2191806390375903,-0.9348183448351168,0.4775457372699657,0.4892398897952577,0.2705080463909271,0,1,0,0,0,1,0,1,0,0,0,1,0.6449689092670882
-0.8759440732387137,-0.6802916532644581,0.3520665756792368,0.4358050947445984,0.34631438928733804,0,1,0,1,0,0,0,1,0,0,1,0,0.5488852374714145
-0.5002386833385547,-0.9582863039497068,0.4460923607825837,0.4921178011356181,0.3213289341344338,0,1,0,0,0,1,0,1,0,0,1,0,0.6686847610748222
-1.206835725359541,-1.1243587012308744,0.4111622179749393,0.4446737477563891,0.27874538251286635,0,1,0,1,0,0,0,1,0,0,1,0,0.532444127913878
-0.43858518375929145,-1.0170168163573536,0.2979152869260291,0.4269547306815137,0.4068149250323385,0,1,0,1,0,0,0,1,0,0,1,0,0.6734449201142064
-0.4843719108521714,-0.987872002542712,0.4972442486915795,0.5486867704357986,0.35844740787699153,0,1,0,0,0,1,0,1,0,0,1,0,0.4444398679479434
-0.2302549828540253,-0.9351829024453304,0.4095766900697189,0.492653895058197,0.37484430763784543,0,1,0,0,0,1,0,1,0,0,1,0,0.566729212679634
-0.3394097756335153,-1.0467650416140641,0.4694880644755533,0.4987487705652489,0.3006793586517559,0,1,0,0,0,1,0,1,0,0,1,0,0.5220531946026934
-0.2786763397740191,-1.048031340914193,0.4356551936492849,0.5462104027055319,0.4420985717779542,0,1,0,1,0,0,0,1,0,0,1,0,0.432634775482582
0.11262875770322195,-0.9349858598200916,0.5503638516708128,0.5868798032391789,0.3568061355023491,0,1,0,0,1,0,0,1,0,0,1,0,0.6052197901669101
-0.4586161180902661,-1.003806086965665,0.3639678116915969,0.5048789515787268,0.4642818390368215,0,1,0,1,0,0,0,1,0,0,1,0,0.6092850764111334
-0.6194179225406046,-1.0214727043066278,0.4430359876587571,0.5143699210421573,0.3692324264095989,0,1,0,1,0,0,0,1,0,0,1,0,0.4522322619865254
0.2563001400748753,-1.168233223089704,0.4042380796669329,0.40015128657691934,0.2016346544962724,0,1,0,0,1,0,0,1,0,0,0,1,0.916830536579721
0.05800197125463399,-1.0865488218840182,0.2821606895919301,0.4598307661678334,0.4937377969591682,0,1,0,1,0,0,0,1,0,0,1,0,0.6399408126538199
0.7502480826229635,-0.8853179498127766,0.7227446170045264,0.522772822085127,-0.016232364500814483,0,1,0,1,0,0,0,1,0,0,0,1,0.5465042798405932
-0.3103490965982337,-1.2518511504805236,0.4350836769944825,0.3986443413266633,0.1543678452307767,0,1,0,1,0,0,0,1,0,0,0,1,0.8169384749086006
-2.4000413381973758,-0.8443651974723697,0.6132619610894612,0.6156075758036118,0.3226062882220564,0,1,0,0,1,0,0,1,0,0,0,1,0.4878268951710586
-0.5211602587932199,-0.8428649553708252,0.4006091359110227,0.5107881928783717,0.42318918391908295,0,1,0,0,1,0,0,1,0,0,1,0,0.5936271334214309
-2.401187479984157,-0.8024943792877111,0.3985715390254068,0.4974414008142269,0.4000184517074766,0,1,0,1,0,0,0,1,0,0,1,0,0.5306790484298564
-0.4418885173080343,-1.0451048752309111,0.377025354860696,0.4157939262545285,0.2713226700957557,0,1,0,1,0,0,0,1,0,0,1,0,0.750439476405015
-0.32843557878851803,-0.8857449975859897,0.3801910730985156,0.4109310160929725,0.2572650719420073,0,1,0,1,0,0,0,1,0,0,1,0,0.6977159514836195
-1.1079780470664558,-0.7362282203151315,0.4422624490038256,0.4523576769406235,0.2490846182318838,0,1,0,1,0,0,0,1,0,0,0,1,0.5814076622159436
-0.05895794614386764,-1.1568675600873108,0.421228028901906,0.5116834215536689,0.39531371948296695,0,1,0,0,0,1,0,1,0,0,1,0,0.6765111736151912
-0.7956524627187219,-1.170831273426524,0.44440918873531626,0.5031654601877105,0.3453500634807348,0,1,0,0,0,1,0,1,0,0,1,0,0.6128294525130453
-0.8393845368525183,-1.0243367943486177,0.4483995927172159,0.4629039816575685,0.2608888709174093,0,1,0,1,0,0,0,1,0,0,1,0,0.6432344437609382
-0.6499549515042659,-1.026170046078827,0.3964200705527821,0.492362876573246,0.3931791741200762,0,1,0,1,0,0,0,1,0,0,1,0,0.5517407544736661
-0.6795602419603414,-0.9209000694224079,0.5644574554755125,0.5972306799041249,0.35679610502250736,0,1,0,0,0,1,0,1,0,0,1,0,0.3869516829675823
-0.2908336435464465,-0.9681186193358969,0.2922042111936084,0.4573148900317293,0.4743873217349655,0,1,0,0,0,1,0,1,0,0,1,0,0.6981439543313447
-0.4727725793918538,-0.8302468799889935,0.3038257582111078,0.4820722219155156,0.5060997378555849,0,1,0,1,0,0,0,1,0,0,1,0,0.5082247669919452
-0.3003339942719826,-0.7359556413233066,0.3037383678642844,0.3534124154485362,0.2546428484259475,0,1,0,1,0,0,0,1,0,0,1,0,0.7309578246523282
0.1529523480073921,-0.7641482409218632,0.3302802263621397,0.31263033196266904,0.13676088138758175,0,1,0,1,0,0,0,1,0,0,0,1,0.8029889271488512
-0.6002439381938325,-1.0890575081700935,0.5725036510907621,0.540161242709967,0.23364097618122295,0,1,0,1,0,0,0,1,0,0,0,1,0.415952678940425
-0.16178120907732016,-0.9169804818309724,0.29924472444093514,0.3348553209247988,0.22481278763817847,0,1,0,1,0,0,0,1,0,0,1,0,0.8405656700766732
-0.6431949777277438,-1.009937834819194,0.4389618663768993,0.4348801042247161,0.2196512286744702,0,1,0,1,0,0,0,1,0,0,0,1,0.6792509653757506
-0.16220248049412864,-1.0584814231332365,0.3756655060800019,0.4779038114934517,0.39472673798372976,0,1,0,1,0,0,0,1,0,0,1,0,0.5699168001330392
-2.400196396488501,-0.868036342710006,0.4553360438590444,0.5270596233202064,0.3763727917267191,0,1,0,0,1,0,0,1,0,0,1,0,0.4373821806093747
0.12101170809852728,-0.9633594482460369,0.42321045217646,0.4840602338255165,0.338450688129568,0,1,0,1,0,0,0,1,0,0,1,0,0.5960527072320241
0.2783959412077399,-0.8843554267850947,0.3966569486663635,0.4364186680645408,0.28344504831794776,0,1,0,1,0,0,0,1,0,0,1,0,0.5628052649465338
-0.5874437196043892,-0.938945126802399,0.4941159265375229,0.4691543827536207,0.20742400691005847,0,1,0,1,0,0,0,1,0,0,0,1,0.6354647507383628
-0.3469136920882884,-0.9256476024968856,0.3808811221225276,0.4444852529368893,0.3218858171904049,0,1,0,1,0,0,0,1,0,0,1,0,0.6975989676057978
-0.7159691529547699,-0.6897470605977165,0.3669874157312873,0.4156974069179775,0.2855568243883173,0,1,0,1,0,0,0,1,0,0,1,0,0.6149586925782197
0.15162657193876816,-0.94663496798665,0.431858449476425,0.4302920956072921,0.22088625542438853,0,1,0,0,0,1,0,1,0,0,0,1,0.7349785176388915
-0.37151471790979135,-0.924241685984305,0.375532327314813,0.4201135493724957,0.2819145352622233,0,1,0,1,0,0,0,1,0,0,1,0,0.6760607083262157
-0.6181773656286752,-1.1751314932373098,0.5374203053170321,0.6197081917603295,0.4395968142346675,0,1,0,0,1,0,0,1,0,0,1,0,0.4924412849079449
-0.5554837308056619,-0.8752150565013205,0.292670894149127,0.3584332742593026,0.2803628405595424,0,1,0,1,0,0,0,1,0,0,1,0,0.7935158069036043
0.14395477248276525,-1.0510759210174228,0.5589574051311895,0.4816946919751034,0.13877875321055227,0,1,0,1,0,0,0,1,0,0,0,1,0.6011298205715839
-0.8981025566354776,-0.9217773595848976,0.44219807315212745,0.4328131458585517,0.2109595773200164,0,1,0,1,0,0,0,1,0,0,0,1,0.6197797553817388
-0.6890437931299637,-0.8181507750069964,0.3000022401386192,0.38272194382065006,0.31732315289995444,0,1,0,1,0,0,0,1,0,0,1,0,0.7888077780180324
0.3248125614749033,-0.944783394485233,0.5843219882408102,0.5820201952178331,0.2985112879692382,0,1,0,0,0,1,0,1,0,0,0,1,0.6037708309357978
-0.8753824184759827,-0.8533409159546921,0.42736944402923416,0.468281334789877,0.3016207016418078,0,1,0,0,0,1,0,1,0,0,1,0,0.7106677110075814
-2.4002065086061917,-0.8911360426864051,0.5483156197540803,0.5865119561826385,0.3590298210715827,0,1,0,1,0,0,0,1,0,0,1,0,0.4205933659692225
-0.14362083960087962,-0.8638851086866675,0.3848687927860501,-0.723372622419768,-1.9674828166000733,0,1,0,0,0,1,0,1,0,0,0,0,0.7519082170620595
-0.05332905863324423,-0.9185142840139374,0.4326923447059408,0.4968683708186084,0.349871885377375,0,1,0,0,0,1,0,1,0,0,1,0,0.712278715028408
0.4779357089377359,-1.0064706206705876,0.3884861369429866,0.4441460936634835,0.310295450601635,0,1,0,1,0,0,0,1,0,0,1,0,0.7567613164005493
0.703119429937184,-0.9354174520037188,0.4422240014502309,0.4702858833982007,0.2841968250772135,0,1,0,1,0,0,0,1,0,0,1,0,0.7908018468661726
-0.608836814407429,-0.7210124287769526,0.5894448405320418,0.5479026771023477,0.2244369022953078,0,1,0,1,0,0,0,1,0,0,0,1,0.3860277369587039
0.029700413990132974,-0.9119834309146628,0.3010826766514032,0.4256535793685177,0.3997196180852681,0,1,0,1,0,0,0,1,0,0,1,0,0.7570520595477156
0.10383764943199686,-0.8938944287841424,0.40481243273196826,0.4885953572588054,0.3737536734662701,0,1,0,0,0,1,0,1,0,0,1,0,0.7361657575466797
-0.6565761512742279,-0.9852249701316595,0.521562682242063,0.514263520765082,0.2561942580510518,0,1,0,1,0,0,0,1,0,0,0,1,0.5735666720490837
-0.574748101244856,-0.8248036243877719,0.5352814664333678,-0.7123616833247423,-2.162070529328146,0,1,0,1,0,0,0,1,0,0,0,0,0.451514405781048
-0.9783477838009096,-0.7665332563314474,0.509021165428314,0.5048010905970884,0.2557114671513637,0,1,0,1,0,0,0,1,0,0,0,1,0.4666605331111781
-0.3661486494864145,-1.1111606284174738,0.4599144518239754,0.5322242514835525,0.379893319570005,0,1,0,0,0,1,0,1,0,0,1,0,0.5902094892200203
-0.6681131853813671,-0.8644409324637036,0.2515250965125916,0.3225766535874282,0.2693683381472289,0,1,0,1,0,0,0,1,0,0,1,0,0.6957109842458555
-0.6543224651140267,-0.8617239343048784,0.6000342115258341,0.6258411047460255,0.3616231445690671,0,1,0,1,0,0,0,1,0,0,1,0,0.37284735668613134
-0.3240263830585922,-0.95747075542843,0.5979253483612793,0.5871341092206781,0.2889652577525632,0,1,0,1,0,0,0,1,0,0,0,1,0.39333944249303215
-0.4099034963305101,-0.9261178107525672,0.4203773690260644,2.023062733449133,3.3518996508762715,0,1,0,0,1,0,0,1,0,0,1,0,0.59917640409354
-0.059715589129575676,-0.979557777322202,0.5973372643554492,0.5027903312093367,0.12488371429098435,0,1,0,1,0,0,0,1,0,0,0,1,0.4892763731940593
0.4855088268654397,-0.9142394567028044,0.5614235582697481,0.5813892140068372,0.3301787886824544,0,1,0,1,0,0,0,1,0,0,1,0,0.556263113105777
-0.46182312544953397,-0.9179087333936524,0.4246140102346564,0.4929927143321435,0.3539006496908759,0,1,0,1,0,0,0,1,0,0,1,0,0.6488262266856467
-0.4720626012169395,-0.8145559039983974,0.408023695344596,0.5439147996212732,0.4773117078874148,0,1,0,0,1,0,0,1,0,0,1,0,0.5320764902835387
0.04798191662763907,-1.0399198507366088,0.3559735041055017,0.4607288094045545,0.3894368062235828,0,1,0,1,0,0,0,1,0,0,1,0,0.6813500277633873
-0.4625106566748543,-0.9508590876877926,0.34199209812904363,0.3932387572032065,0.2775552077709284,0,1,0,1,0,0,0,1,0,0,1,0,0.8161614209723056
0.004870890893659199,-0.9412154674905336,0.4126667022187945,0.4545565939603058,0.2959086825146704,0,1,0,1,0,0,0,1,0,0,1,0,0.6546777803929312
0.1002062021624454,-0.9660783159099255,0.3521380950559593,0.4410373011398363,0.35644272743608163,0,1,0,1,0,0,0,1,0,0,1,0,0.6386546047068675
-0.644536187130842,-1.037978753405738,0.4990870432529204,0.4895469374032856,0.2401570900776981,0,1,0,1,0,0,0,1,0,0,0,1,0.4403971621276812
-0.8572128481917092,-0.9119890554989604,0.5097841421081076,0.5350172293392071,0.3137000824178765,0,1,0,0,1,0,0,1,0,0,1,0,0.4751850403297834
-0.6776247776689224,-1.048483125909356,0.4288718745118038,0.45036298497252397,0.2644242627415541,0,1,0,0,1,0,0,1,0,0,1,0,0.7426523217719581
-0.4099467167502262,-0.8046355072649449,0.25801719879616497,0.38222209206638497,0.3766714273311562,0,1,0,1,0,0,0,1,0,0,1,0,0.7799340411197117
-0.7026829494614637,-0.8477906777895226,0.3603327323500529,0.444828332253395,0.3520813776886815,0,1,0,1,0,0,0,1,0,0,1,0,0.6527303902508614
-0.8962299903393877,-0.8909851035892661,0.3797184137883733,0.4669302754977,0.367445624027458,0,1,0,1,0,0,0,1,0,0,1,0,0.5994043232938041
