capacity,failure_rate,margin,price,prod_cost,market_share,product_type:_auto-portee,product_type:_electrique,product_type:_essence,Quality:_Basic,Quality:_High,Quality:_Medium,Warranty_years:_1,Warranty_years:_2,Warranty_years:_3,Perc_Margin:_High,Perc_Margin:_Low,Perc_Margin:_Medium,Perc_Margin:_negtive,attractiveness
0.014595641766016793,-0.8889864642274516,0.44924642853680924,0.5369633977225802,0.4044885031791581,-0.34645030278592415,0,1,0,1,0,0,0,1,0,0,1,0,0,0.3971312248592933
-0.6553794994201446,-0.8131578008935095,0.3969745973964149,0.4418414270677564,0.2935923466955092,-0.001952903207464833,0,1,0,1,0,0,0,1,0,0,1,0,0,0.5578375335557263
0.44418013359262204,-0.8840398262522401,0.26768988790738946,0.35559311696319323,0.31070282401301375,0.47974491344151515,0,1,0,1,0,0,0,1,0,0,1,0,0,0.7825471485354418
-0.20239131950217973,-0.9638826740673005,0.4654462201875776,0.5507661071688976,0.4082019651928574,0.21028215149788465,0,1,0,0,1,0,0,1,0,0,1,0,0,0.6568441218766179
0.049494171176080126,-1.0299967999714097,0.3898163144965488,0.45973392005436675,0.3388647667066797,0.2138161234832438,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6584927020792511
-0.5208648411579789,-1.2808183896431715,0.23700053621334272,0.4210962564829368,0.48288382397073826,0.28901239237210335,0,1,0,1,0,0,0,1,0,0,1,0,0,0.693571384286026
-0.4883085329321499,-1.1330739763387896,0.2648648593143077,0.3329450113564303,0.2704756375090095,0.5127558744186906,0,1,0,1,0,0,0,1,0,0,1,0,0,0.7979465962283862
-0.6500176765007986,-0.894929632183421,0.4228767871040879,0.3778744003668346,0.13129344915768032,0.3779187356840412,0,1,0,1,0,0,0,1,0,0,0,1,0,0.735045747433157
-0.14944059809209598,-0.6672617916849706,0.40683394342108875,0.43172174019574255,0.25963794715021565,0.3407875612220917,0,1,0,0,1,0,0,1,0,0,1,0,0,0.7177242408190435
-0.2745504211756046,-1.0348844503065218,0.4623321767297757,2.3732846242614607,3.9764441998439843,0.20452599843548847,0,1,0,0,0,1,0,1,0,0,1,0,0,0.6541589053493486
-1.2064872500905808,-0.9472712099522925,0.27839554047059856,0.327006146342734,0.23942133918983124,0.19352704978977434,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6490279509834892
-0.33417141553983454,-1.075541018261673,0.31557333170882496,0.38943898835041907,0.3080845867844057,0.615910835724695,0,1,0,0,1,0,0,1,0,0,1,0,0,0.84606786819008
-0.8754314501296165,-0.8324860413784233,0.5104994675022112,0.5543790967335765,0.3505326324166415,-0.5191884814063866,0,1,0,1,0,0,0,1,0,0,1,0,0,0.3165497310918279
-0.8595025959946624,-0.999284115763509,0.5493639461613565,0.6561598370695129,0.4937135915057238,-0.4778807892532006,0,1,0,1,0,0,0,1,0,0,1,0,0,0.33581956225696924
-0.9534107919685763,-1.0029391665428433,0.5040698788600294,0.5644414401080396,0.379446897426063,-0.15077206992995076,0,1,0,0,1,0,0,1,0,0,1,0,0,0.4884141388464642
-0.38067065604783434,-0.8100288334035554,0.48194497475462483,0.5353306561356121,0.35431332395686893,-0.2151413695563565,0,1,0,1,0,0,0,1,0,0,1,0,0,0.4583861834860106
-0.8019871384304489,-1.095062214319503,0.40824694961560026,0.4589537309595295,0.3108573477621853,0.2420044868533837,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6716424321815744
-0.5359117731193234,-1.0051463114749257,0.32122847274463495,0.44996764756608765,0.41831731058323046,0.15239549270569663,0,1,0,1,0,0,0,1,0,0,1,0,0,0.629840285944487
-0.14235033668504693,-1.1038609820019323,0.3448696628330536,0.416376150181402,0.31866366500581556,0.39726612909395176,0,1,0,1,0,0,0,1,0,0,1,0,0,0.7440712094006755
-0.8527757660990988,-1.1260345881627483,0.2962802052438996,0.4651912372428137,0.4839322547831698,0.09274262275271715,0,1,0,0,0,1,0,1,0,0,1,0,0,0.6020125213662282
-0.3144864919534135,-1.0438646461222674,0.39214347327322785,0.49634500219149946,0.40711063170232353,0.1549669826333168,0,1,0,0,1,0,0,1,0,0,1,0,0,0.6310398730955761
-0.4281641773777469,-1.0391825200711544,0.38880386016739754,0.47290257260938934,0.36606959190236055,0.0060898407578932594,0,1,0,0,1,0,0,1,0,0,1,0,0,0.561589433268307
0.18864190237360218,-1.0500153205409208,0.40461053840206956,0.47490435094048544,0.34727225526929656,0.28117668835613413,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6899160676711977
0.13696802277713446,-0.8730766869248061,0.3487345799645443,0.42707373053557984,0.3340285440630244,0.46339473496181394,0,1,0,1,0,0,0,1,0,0,1,0,0,0.7749198722970264
-0.593821507096558,-1.038983808166378,0.4133528797635893,0.4313498675714741,0.24954413106592174,0.3462067222796967,0,1,0,1,0,0,0,1,0,0,1,0,0,0.7202522522666333
-0.3752074371743147,-0.8874206284029925,0.36110279254377947,0.43576202615181353,0.333246595875883,0.35759458129764643,0,1,0,1,0,0,0,1,0,0,1,0,0,0.7255646313701312
-0.8537587013379263,-0.9778377293549056,0.1801966227576304,0.334026826284103,0.39424553860406547,0.2405992600202386,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6709869009133783
-0.6305993547424699,-0.9575677897632829,0.3805325583821778,0.40803951112402864,0.2511203401702578,0.48996646929173865,0,1,0,0,0,1,0,1,0,0,1,0,0,0.7873154530620765
-0.7578471658724008,-0.858680350675218,0.504963513541507,0.4956316219319795,0.24361159895034382,0.13394684437909365,0,1,0,1,0,0,0,1,0,0,0,1,0,0.6212340840496834
0.12615543282539177,-0.9132481987049005,0.43068642370459637,0.5558430469643125,0.46807364024009984,-0.05480552266241188,0,1,0,0,0,1,0,1,0,0,1,0,0,0.5331820517206379
0.10310391322496752,-1.0736365403150065,0.19790695415251064,0.3190093262292456,0.33943332296737916,0.5287879972958418,0,1,0,1,0,0,0,1,0,0,1,0,0,0.8054255011237708
0.07434661252634367,-0.9250673848645228,0.6067603588971731,0.5845292146733342,0.2711771494031214,-0.20125420510999495,0,1,0,1,0,0,0,1,0,0,0,1,0,0.4648644760338381
0.5962408252112479,-0.8724146789011875,0.3568834475374932,0.4164228859018071,0.3014931940767854,0.6605841162993052,0,1,0,1,0,0,0,1,0,0,1,0,0,0.8669077294699925
0.6825685193696736,-0.9773799408800239,0.3763108753499499,0.4704722785812288,0.3792677658715845,0.3814020258647677,0,1,0,0,0,1,0,1,0,0,1,0,0,0.7366706848281797
-0.23913096430707845,-0.7905310318452803,0.43289972632153606,0.5378767676516842,0.42976207174968833,-0.08844927587419486,0,1,0,1,0,0,0,1,0,0,1,0,0,0.5174874096247171
-0.9743438908924423,-0.7907626880923174,0.4777549924396969,0.4405291500268101,0.17495799518462468,-0.0726447344797645,0,1,0,1,0,0,0,1,0,0,0,1,0,0.5248601489000986
0.18593569825108044,-1.1055001229947519,0.4342986733891565,0.45858393359932403,0.272702145011232,0.13274244637725727,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6206722384238144
-0.5052250482402405,-1.0211820970661507,0.32424336529617376,0.4245916244693806,0.36436491288819167,0.34384418200698924,0,1,0,1,0,0,0,1,0,0,1,0,0,0.7191501390813431
-0.7231942613539628,-1.0008026569525192,0.22476286554994498,0.3325729561158401,0.32736817262300205,0.2566476641760518,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6784734009435821
1.1562490060692447,-0.9638358620704504,0.5466043400376597,0.5668773004391948,0.32309488314871904,0.08829580004968676,0,1,0,1,0,0,0,1,0,0,1,0,0,0.5999381008832119
-1.0079154196501954,-0.9535479914062299,0.4652166995157094,0.5520121286423346,0.4109682298866495,-0.5047840686152342,0,1,0,1,0,0,0,1,0,0,1,0,0,0.32326931739767045
-1.046003851736112,-0.9703357843139482,0.45824242200566756,0.47266698745750846,0.26583698578515247,-0.2493707781478194,0,1,0,1,0,0,0,1,0,0,1,0,0,0.44241833609346976
-0.6792141743191638,-0.9006444874159196,0.4418229773030217,0.5061128602008872,0.3548293999613918,0.06237955761637386,0,1,0,1,0,0,0,1,0,0,1,0,0,0.5878483037995881
-0.8216670361723998,-1.0684053617907534,0.38121490494125765,0.4770697452011393,0.38512221252780854,0.0009990340206309752,0,1,0,1,0,0,0,1,0,0,1,0,0,0.5592145974639339
-0.5467313204726293,-0.8926684146378132,0.21825477224676398,0.3474039639386252,0.36571992219237714,0.7201070158620431,0,1,0,1,0,0,0,1,0,0,1,0,0,0.8946748635132135
-0.241798269693294,-1.055691828920279,0.3323076376333533,0.3696760919379741,0.24539557381591054,0.5790671575565663,0,1,0,1,0,0,0,1,0,0,1,0,0,0.8288804771547791
-0.7498269048915245,-1.0190024166889993,0.4473307431361839,0.463943687995448,0.26445768466874514,-0.05433565243669004,0,1,0,1,0,0,0,1,0,0,1,0,0,0.5334012438237846
0.18142948053636507,-0.9121529090707629,0.4204131588271807,0.39695701985533943,0.17214759584502792,0.5268314410126735,0,1,0,1,0,0,0,1,0,0,0,1,0,0.8045127774329403
-0.6788621861624304,-0.9222412271081212,0.420744504779891,0.45506916142305154,0.28530447023393496,0.3478409682894999,0,1,0,1,0,0,0,1,0,0,1,0,0,0.7210146198318417
-0.7521182167793938,-0.7414843002324134,0.2860978751674517,0.3472036966383768,0.2678487923593091,0.6332526993705987,0,1,0,1,0,0,0,1,0,0,1,0,0,0.8541577605836372
-1.1321415549403522,-0.9685870116413866,0.5120224778371111,0.4770621845064738,0.19715818086691445,-0.1726609263919011,0,1,0,1,0,0,0,1,0,0,0,1,0,0.478203097114682
-0.7382264531511362,-0.8562314418529385,0.45723189519402274,0.38869902783078697,0.10309730245129829,0.20901664766057407,0,1,0,1,0,0,0,1,0,0,0,1,0,0.6562537706850438
-0.2191806390375903,-0.9348183448351167,0.4775457372699657,0.4892398897952577,0.27050804639092707,0.18482590216574352,0,1,0,0,0,1,0,1,0,0,0,1,0,0.6449689092670882
-0.8759440732387137,-0.680291653264458,0.35206657567923677,0.43580509474459844,0.34631438928733804,-0.02114345488099874,0,1,0,1,0,0,0,1,0,0,1,0,0,0.5488852374714145
-0.5002386833385547,-0.9582863039497067,0.44609236078258374,0.4921178011356181,0.3213289341344338,0.23566428768292588,0,1,0,0,0,1,0,1,0,0,1,0,0,0.6686847610748222
-1.206835725359541,-1.1243587012308744,0.4111622179749393,0.4446737477563891,0.27874538251286635,-0.05638736991270293,0,1,0,1,0,0,0,1,0,0,1,0,0,0.532444127913878
-0.43858518375929145,-1.0170168163573536,0.2979152869260291,0.4269547306815137,0.4068149250323385,0.24586838249382337,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6734449201142064
-0.4843719108521714,-0.9878720025427121,0.4972442486915795,0.5486867704357986,0.35844740787699153,-0.2450373299298862,0,1,0,0,0,1,0,1,0,0,1,0,0,0.4444398679479434
-0.23025498285402535,-0.9351829024453303,0.4095766900697189,0.49265389505819696,0.37484430763784543,0.01710770717503413,0,1,0,0,0,1,0,1,0,0,1,0,0,0.566729212679634
-0.3394097756335153,-1.046765041614064,0.4694880644755533,0.49874877056524886,0.3006793586517559,-0.07866185019871387,0,1,0,0,0,1,0,1,0,0,1,0,0,0.5220531946026934
-0.27867633977401907,-1.048031340914193,0.4356551936492849,0.5462104027055319,0.4420985717779542,-0.2703432665112703,0,1,0,1,0,0,0,1,0,0,1,0,0,0.432634775482582
0.11262875770322195,-0.9349858598200915,0.5503638516708128,0.5868798032391789,0.3568061355023491,0.09961787096510136,0,1,0,0,1,0,0,1,0,0,1,0,0,0.6052197901669101
-0.4586161180902661,-1.003806086965665,0.3639678116915969,0.5048789515787268,0.46428183903682146,0.10833240464481156,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6092850764111334
-0.6194179225406046,-1.0214727043066278,0.4430359876587571,0.5143699210421573,0.36923242640959886,-0.2283331973755568,0,1,0,1,0,0,0,1,0,0,1,0,0,0.4522322619865254
0.2563001400748753,-1.1682332230897041,0.4042380796669329,0.40015128657691934,0.2016346544962724,0.767600930813073,0,1,0,0,1,0,0,1,0,0,0,1,0,0.916830536579721
0.05800197125463399,-1.0865488218840182,0.2821606895919301,0.45983076616783336,0.49373779695916814,0.17404744410675052,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6399408126538199
0.7502480826229635,-0.8853179498127766,0.7227446170045264,0.522772822085127,-0.01623236450081448,-0.0262473846456593,0,1,0,1,0,0,0,1,0,0,0,1,0,0.5465042798405932
-0.3103490965982337,-1.2518511504805236,0.4350836769944825,0.3986443413266633,0.1543678452307767,0.5534677349020412,0,1,0,1,0,0,0,1,0,0,0,1,0,0.8169384749086006
-2.400041338197376,-0.8443651974723697,0.6132619610894612,0.6156075758036118,0.3226062882220564,-0.15203091235335717,0,1,0,0,1,0,0,1,0,0,0,1,0,0.4878268951710586
-0.5211602587932199,-0.8428649553708252,0.4006091359110227,0.5107881928783717,0.423189183919083,0.07476732131700332,0,1,0,0,1,0,0,1,0,0,1,0,0,0.5936271334214309
-2.4011874799841575,-0.8024943792877111,0.39857153902540676,0.4974414008142269,0.4000184517074766,-0.060171075090347,0,1,0,1,0,0,0,1,0,0,1,0,0,0.5306790484298564
-0.4418885173080343,-1.0451048752309111,0.37702535486069594,0.4157939262545285,0.2713226700957557,0.410917437748924,0,1,0,1,0,0,0,1,0,0,1,0,0,0.750439476405015
-0.32843557878851803,-0.8857449975859897,0.38019107309851563,0.41093101609297245,0.25726507194200726,0.29789687633250683,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6977159514836195
-1.1079780470664558,-0.7362282203151315,0.4422624490038256,0.4523576769406235,0.2490846182318838,0.04857310350029057,0,1,0,1,0,0,0,1,0,0,0,1,0,0.5814076622159436
-0.05895794614386764,-1.1568675600873108,0.421228028901906,0.5116834215536689,0.39531371948296695,0.25244134385486705,0,1,0,0,0,1,0,1,0,0,1,0,0,0.6765111736151912
-0.7956524627187219,-1.170831273426524,0.44440918873531626,0.5031654601877105,0.3453500634807348,0.11593029149904324,0,1,0,0,0,1,0,1,0,0,1,0,0,0.6128294525130453
-0.8393845368525183,-1.0243367943486177,0.4483995927172159,0.46290398165756846,0.2608888709174093,0.18110782251240654,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6432344437609382
-0.6499549515042659,-1.026170046078827,0.3964200705527821,0.49236287657324596,0.3931791741200762,-0.015022237925005023,0,1,0,1,0,0,0,1,0,0,1,0,0,0.5517407544736661
-0.6795602419603414,-0.920900069422408,0.5644574554755125,0.5972306799041249,0.35679610502250736,-0.3682716347488072,0,1,0,0,0,1,0,1,0,0,1,0,0,0.3869516829675823
-0.29083364354644653,-0.968118619335897,0.2922042111936084,0.4573148900317293,0.4743873217349655,0.298814362828523,0,1,0,0,0,1,0,1,0,0,1,0,0,0.6981439543313447
-0.47277257939185385,-0.8302468799889935,0.3038257582111078,0.4820722219155156,0.5060997378555849,-0.10830510061497749,0,1,0,1,0,0,0,1,0,0,1,0,0,0.5082247669919452
-0.3003339942719826,-0.7359556413233066,0.3037383678642844,0.3534124154485362,0.2546428484259475,0.36915567728828624,0,1,0,1,0,0,0,1,0,0,1,0,0,0.7309578246523282
0.1529523480073921,-0.7641482409218632,0.3302802263621397,0.31263033196266904,0.13676088138758177,0.5235648457901599,0,1,0,1,0,0,0,1,0,0,0,1,0,0.8029889271488512
-0.6002439381938325,-1.0890575081700935,0.572503651090762,0.540161242709967,0.23364097618122298,-0.3061037722742742,0,1,0,1,0,0,0,1,0,0,0,1,0,0.415952678940425
-0.16178120907732016,-0.9169804818309725,0.29924472444093514,0.3348553209247988,0.22481278763817852,0.6041160719882278,0,1,0,1,0,0,0,1,0,0,1,0,0,0.8405656700766732
-0.6431949777277438,-1.0099378348191939,0.43896186637689943,0.4348801042247161,0.2196512286744702,0.25831448688549974,0,1,0,1,0,0,0,1,0,0,0,1,0,0.6792509653757506
-0.16220248049412866,-1.0584814231332365,0.37566550608000193,0.47790381149345174,0.39472673798372976,0.023940765550491554,0,1,0,1,0,0,0,1,0,0,1,0,0,0.5699168001330392
-2.400196396488501,-0.868036342710006,0.4553360438590444,0.5270596233202064,0.37637279172671906,-0.2601665115712082,0,1,0,0,1,0,0,1,0,0,1,0,0,0.4373821806093747
0.12101170809852728,-0.963359448246037,0.42321045217646003,0.48406023382551644,0.33845068812956797,0.07996689236690724,0,1,0,1,0,0,0,1,0,0,1,0,0,0.5960527072320241
0.2783959412077399,-0.8843554267850947,0.3966569486663635,0.43641866806454077,0.28344504831794776,0.008696153197471912,0,1,0,1,0,0,0,1,0,0,1,0,0,0.5628052649465338
-0.5874437196043892,-0.938945126802399,0.4941159265375229,0.46915438275362065,0.20742400691005852,0.1644523528951177,0,1,0,1,0,0,0,1,0,0,0,1,0,0.6354647507383628
-0.3469136920882884,-0.9256476024968857,0.3808811221225276,0.44448525293688934,0.32188581719040493,0.29764610433712585,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6975989676057978
-0.7159691529547699,-0.6897470605977165,0.3669874157312873,0.41569740691797746,0.2855568243883173,0.12049462796772786,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6149586925782197
0.15162657193876816,-0.94663496798665,0.431858449476425,0.4302920956072921,0.22088625542438853,0.37777461881964136,0,1,0,0,0,1,0,1,0,0,0,1,0,0.7349785176388915
-0.37151471790979135,-0.924241685984305,0.375532327314813,0.42011354937249573,0.2819145352622233,0.25147570584157913,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6760607083262157
-0.6181773656286752,-1.1751314932373098,0.5374203053170321,0.6197081917603295,0.4395968142346675,-0.14213929529181657,0,1,0,0,1,0,0,1,0,0,1,0,0,0.4924412849079449
-0.5554837308056619,-0.8752150565013205,0.292670894149127,0.3584332742593026,0.28036284055954236,0.503257831604761,0,1,0,1,0,0,0,1,0,0,1,0,0,0.7935158069036043
0.14395477248276523,-1.0510759210174228,0.5589574051311895,0.48169469197510334,0.13877875321055227,0.09085042492409767,0,1,0,1,0,0,0,1,0,0,0,1,0,0.6011298205715839
-0.8981025566354776,-0.9217773595848977,0.44219807315212745,0.43281314585855174,0.21095957732001638,0.13082927887526646,0,1,0,1,0,0,0,1,0,0,0,1,0,0.6197797553817388
-0.6890437931299637,-0.8181507750069964,0.3000022401386192,0.38272194382065,0.31732315289995444,0.49316548537780897,0,1,0,1,0,0,0,1,0,0,1,0,0,0.7888077780180324
0.32481256147490334,-0.944783394485233,0.5843219882408102,0.5820201952178331,0.2985112879692382,0.09651181563185175,0,1,0,0,0,1,0,1,0,0,0,1,0,0.6037708309357978
-0.8753824184759827,-0.853340915954692,0.42736944402923416,0.468281334789877,0.3016207016418078,0.3256608609088605,0,1,0,0,0,1,0,1,0,0,1,0,0,0.7106677110075814
-2.400206508606192,-0.8911360426864051,0.5483156197540803,0.5865119561826385,0.3590298210715827,-0.29615578313404645,0,1,0,1,0,0,0,1,0,0,1,0,0,0.4205933659692225
-0.14362083960087962,-0.8638851086866675,0.3848687927860501,-0.723372622419768,-1.9674828166000735,0.41406589745228745,0,1,0,0,0,1,0,1,0,0,0,0,1,0.7519082170620595
-0.053329058633244227,-0.9185142840139374,0.43269234470594076,0.49686837081860835,0.349871885377375,0.3291142828708666,0,1,0,0,0,1,0,1,0,0,1,0,0,0.712278715028408
0.47793570893773585,-1.0064706206705876,0.3884861369429866,0.4441460936634835,0.310295450601635,0.4244692233426468,0,1,0,1,0,0,0,1,0,0,1,0,0,0.7567613164005493
0.703119429937184,-0.9354174520037187,0.44222400145023094,0.4702858833982007,0.2841968250772135,0.4974400626382594,0,1,0,1,0,0,0,1,0,0,1,0,0,0.7908018468661726
-0.608836814407429,-0.7210124287769526,0.5894448405320418,0.5479026771023477,0.2244369022953078,-0.3702522477066392,0,1,0,1,0,0,0,1,0,0,0,1,0,0.3860277369587039
0.029700413990132974,-0.9119834309146628,0.3010826766514032,0.4256535793685177,0.39971961808526807,0.42509247366154523,0,1,0,1,0,0,0,1,0,0,1,0,0,0.7570520595477156
0.10383764943199686,-0.8938944287841424,0.40481243273196826,0.4885953572588054,0.37375367346627014,0.380319640631332,0,1,0,0,0,1,0,1,0,0,1,0,0,0.7361657575466797
-0.6565761512742279,-0.9852249701316597,0.521562682242063,0.514263520765082,0.2561942580510518,0.03176479806091959,0,1,0,1,0,0,0,1,0,0,0,1,0,0.5735666720490837
-0.574748101244856,-0.8248036243877719,0.5352814664333678,-0.7123616833247423,-2.162070529328146,-0.22987202679715318,0,1,0,1,0,0,0,1,0,0,0,0,1,0.45151440578104796
-0.9783477838009097,-0.7665332563314474,0.509021165428314,0.5048010905970884,0.2557114671513637,-0.19740409494532846,0,1,0,1,0,0,0,1,0,0,0,1,0,0.4666605331111781
-0.36614864948641446,-1.1111606284174738,0.45991445182397545,0.5322242514835525,0.379893319570005,0.06744110276577996,0,1,0,0,0,1,0,1,0,0,1,0,0,0.5902094892200203
-0.668113185381367,-0.8644409324637036,0.2515250965125916,0.3225766535874282,0.2693683381472289,0.29359893678519045,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6957109842458555
-0.6543224651140267,-0.8617239343048784,0.6000342115258341,0.6258411047460255,0.36162314456906713,-0.39850631418472293,0,1,0,1,0,0,0,1,0,0,1,0,0,0.37284735668613134
-0.3240263830585922,-0.95747075542843,0.5979253483612793,0.5871341092206781,0.2889652577525632,-0.3545785410333216,0,1,0,1,0,0,0,1,0,0,0,1,0,0.39333944249303215
-0.4099034963305101,-0.9261178107525673,0.4203773690260644,2.023062733449133,3.351899650876271,0.08666299194502919,0,1,0,0,1,0,0,1,0,0,1,0,0,0.59917640409354
-0.059715589129575676,-0.9795577773222021,0.5973372643554492,0.5027903312093367,0.12488371429098434,-0.14892374491406826,0,1,0,1,0,0,0,1,0,0,0,1,0,0.4892763731940593
0.4855088268654397,-0.9142394567028044,0.5614235582697481,0.5813892140068372,0.33017878868245437,-0.005327902952342416,0,1,0,1,0,0,0,1,0,0,1,0,0,0.556263113105777
-0.461823125449534,-0.9179087333936524,0.4246140102346564,0.49299271433214353,0.3539006496908759,0.19309462435108285,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6488262266856467
-0.4720626012169395,-0.8145559039983974,0.40802369534459604,0.5439147996212732,0.4773117078874148,-0.057175454765540576,0,1,0,0,1,0,0,1,0,0,1,0,0,0.5320764902835387
0.04798191662763907,-1.0399198507366088,0.3559735041055017,0.46072880940455446,0.3894368062235828,0.26281413310324536,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6813500277633873
-0.46251065667485425,-0.9508590876877926,0.34199209812904363,0.39323875720320645,0.2775552077709284,0.5518020065149154,0,1,0,1,0,0,0,1,0,0,1,0,0,0.8161614209723056
0.004870890893659199,-0.9412154674905336,0.41266670221879453,0.45455659396030584,0.2959086825146704,0.2056382827301764,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6546777803929312
0.10020620216244541,-0.9660783159099257,0.35213809505595933,0.4410373011398363,0.35644272743608163,0.17129026987609056,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6386546047068675
-0.644536187130842,-1.0379787534057379,0.4990870432529204,0.4895469374032856,0.24015709007769812,-0.2537034591791851,0,1,0,1,0,0,0,1,0,0,0,1,0,0.4403971621276812
-0.8572128481917092,-0.9119890554989604,0.5097841421081076,0.5350172293392071,0.3137000824178765,-0.17913057106615976,0,1,0,0,1,0,0,1,0,0,1,0,0,0.4751850403297834
-0.6776247776689224,-1.048483125909356,0.4288718745118038,0.450362984972524,0.26442426274155406,0.3942245366241101,0,1,0,0,1,0,0,1,0,0,1,0,0,0.7426523217719581
-0.4099467167502262,-0.8046355072649449,0.25801719879616497,0.38222209206638497,0.3766714273311562,0.47414333677137566,0,1,0,1,0,0,0,1,0,0,1,0,0,0.7799340411197117
-0.7026829494614637,-0.8477906777895226,0.3603327323500529,0.444828332253395,0.3520813776886815,0.2014637680807542,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6527303902508614
-0.8962299903393877,-0.8909851035892661,0.37971841378837334,0.46693027549769994,0.367445624027458,0.087151569975611,0,1,0,1,0,0,0,1,0,0,1,0,0,0.5994043232938041
-0.42694203449024526,-1.127411646738212,0.5352848431808065,0.5337792562212437,0.27463897174274354,0.17903902279053263,0,1,0,0,0,1,0,1,0,0,0,1,0,0.6422693590690323
-0.035585846486001355,-0.910098240831423,0.3352164524238999,0.38774932872124274,0.2765566366253423,0.39293757099223103,0,1,0,1,0,0,0,1,0,0,1,0,0,0.7420519587608831
-0.4283805933901725,-1.10098199811561,0.5117412767401561,0.6031325042881777,0.44408117257350366,-0.49085772427631374,0,1,0,1,0,0,0,1,0,0,1,0,0,0.3297658871688268
0.6508052579219883,-0.9823939466292033,0.4393514808183259,0.5178452691347972,0.38132218916203003,0.07216517952905482,0,1,0,1,0,0,0,1,0,0,1,0,0,0.5924132473312671
-2.4010105607441465,-0.9943098592176615,0.5297744640305109,0.5308880939486897,0.276903089303124,0.03477685873734841,0,1,0,0,1,0,0,1,0,0,0,1,0,0.5749717832443233
-2.4003141503026084,-0.6309166515769523,0.5142207837543851,0.5766769282985404,0.3887870702813607,-0.22657037655097814,0,1,0,1,0,0,0,1,0,0,1,0,0,0.4530546090578179
-0.48571082984237124,-0.9683387875805555,0.4342554840405068,0.42232673885877575,0.2018665810762787,0.3158464950900873,0,1,0,1,0,0,0,1,0,0,0,1,0,0.7060893585879071
-0.6324878403559373,-0.7009444702763881,0.46920385877339466,0.4808947564358847,0.26617582845194415,0.07595508624046908,0,1,0,1,0,0,0,1,0,0,0,1,0,0.5941812197996819
-0.5865216435057374,-0.9073234694212357,0.35035266016036903,0.4311339963538474,0.3396431030308274,0.3116421038495284,0,1,0,1,0,0,0,1,0,0,1,0,0,0.7041280311659509
0.34238962114115956,-0.9670059286662704,0.2565349501650487,0.38939434800075967,0.3928258668713161,0.4177416233457883,0,1,0,1,0,0,0,1,0,0,1,0,0,0.7536229247517178
0.05897056412976739,-0.8491937506856472,0.4877545824891416,0.4773455988137296,0.23258139761077642,0.21909130389203704,0,1,0,1,0,0,0,1,0,0,0,1,0,0.6609535472764636
-0.919637139100955,-1.0412806732196662,0.39807712510130405,0.5089710314606141,0.42327397987187937,-0.035893145257841944,0,1,0,0,0,1,0,1,0,0,1,0,0,0.5420045809039681
-1.0091281766898939,-1.0467710146345923,0.3547345533917097,0.44506979504477656,0.3605972104130351,-0.30330912104872104,0,1,0,1,0,0,0,1,0,0,1,0,0,0.417256369717488
1.1060050648524204,-0.8848829065926461,0.5837123436481617,0.5609637057848452,0.2582132137921711,0.02550890328432634,0,1,0,1,0,0,0,1,0,0,0,1,0,0.5706483285191477
-0.9312174208810339,-0.8720022824640957,0.3927998746107965,0.5043315995826917,0.421784548472946,-0.059165727938848715,0,1,0,0,0,1,0,1,0,0,1,0,0,0.5311480378326021
-0.47915150169065207,-1.2020576863374235,0.34371623893112857,0.4608482671729106,0.4072820951917186,0.2263500498168069,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6643397158361177
-0.6798735146131883,-1.0276179871916997,0.37337254280953175,0.4218331682802508,0.2883803520927623,0.09110641904691401,0,1,0,1,0,0,0,1,0,0,1,0,0,0.6012492405456568
0.7228995939839522,-0.9895276700260821,0.5926610196556493,0.6081723454349086,0.3376675855036401,-0.05467432693178891,0,1,0,0,1,0,0,1,0,0,0,1,0,0.5332432538708167
0.4268230792123734,-0.9754279877220866,0.2592936573723364,0.3775427614507112,0.36568736158570603,0.6285469715863173,0,1,0,0,0,1,0,1,0,0,1,0,0,0.8519625621790413
0.02683856844924489,-1.1660678835540683,0.37003974400848594,0.2862525068167893,0.0280534903675403,0.4598281114461376,0,1,0,1,0,0,0,1,0,0,0,1,0,0.7732560603192999
